Call  Failure,Complains,Subscription  Length,Charge  Amount,Seconds of Use,Frequency of use,Frequency of SMS,Distinct Called Numbers,Age Group,Tariff Plan,Status,Age,Customer Value,Churn
7.0,0,13,0.0,8628.0,165.0,66.0,38.0,4,1,1,45,384.825,0
3.0,0,14,2.0,2548.0,39.0,24.0,17.0,3,1,1,30,199.48,0
0.0,0,7,0.0,4085.0,34.0,208.0,8.0,3,1,1,30,996.76,0
0.0,1,7,0.0,1183.0,13.0,0.0,5.0,2,1,2,25,53.82,1
6.0,0,38,0.0,4125.0,68.0,3.0,17.0,2,1,1,25,202.185,0
0.0,0,39,0.0,73.0,2.0,5.0,4.0,2,1,1,25,25.875,0
8.0,0,37,0.0,2208.0,57.0,357.0,24.0,2,1,1,25,1708.425,0
8.0,0,38,0.0,3953.0,63.0,0.0,35.0,1,1,1,15,220.88,0
1.0,0,38,0.0,2148.0,55.0,0.0,33.0,1,1,1,15,121.165,0
9.0,0,38,1.0,3530.0,79.0,30.0,28.0,3,1,1,30,264.36,0
2.0,0,38,0.0,2115.0,36.0,283.0,18.0,3,1,1,30,1218.04,0
11.0,0,37,2.0,8870.0,118.0,142.0,43.0,3,1,1,30,927.52,0
5.0,0,38,0.0,13528.0,166.0,0.0,44.0,3,1,1,30,547.76,0
5.0,0,38,1.0,4270.0,80.0,0.0,25.0,3,1,1,30,174.0,0
4.0,0,38,0.0,5673.0,92.0,5.0,12.0,2,1,1,25,281.925,0
7.0,0,38,0.0,1993.0,51.0,6.0,17.0,3,1,1,30,105.76,0
23.0,0,38,3.0,14895.0,222.0,52.0,32.0,3,1,1,30,812.68,0
2.0,0,38,1.0,2850.0,24.0,481.0,8.0,3,1,1,30,2038.96,0
7.0,0,37,0.0,15240.0,179.0,148.0,30.0,2,1,1,25,1359.855,0
1.0,0,37,1.0,6255.0,83.0,184.0,26.0,3,1,1,30,989.52,0
0.0,0,37,0.0,630.0,11.0,0.0,11.0,2,1,1,25,28.845,0
0.0,0,38,0.0,465.0,11.0,11.0,8.0,2,1,1,25,70.92,0
5.062962962962963,0,37,0.11851851851851852,929.9296296296296,17.433333333333334,10.148148148148149,8.514814814814814,2,1,1,25,73.71651851851851,1
1.0,0,37,0.0,7263.0,124.0,382.0,43.0,2,1,1,25,2051.415,0
5.0,0,37,1.0,11220.0,151.0,9.0,47.0,3,1,1,30,490.84,0
6.0,0,37,1.0,6473.0,72.0,106.0,37.0,2,1,1,25,771.525,0
21.0,1,33,0.0,710.0,44.0,14.0,17.0,2,1,1,25,96.93,1
19.0,0,36,8.0,10190.0,90.0,0.0,42.0,4,1,1,45,257.0,0
11.0,1,36,1.0,5573.0,95.0,24.0,24.0,2,1,1,25,363.06,1
0.0,0,34,0.0,2595.0,19.0,0.0,14.0,3,1,1,30,104.56,0
7.0,0,35,0.0,2745.0,38.0,7.0,16.0,3,1,1,30,139.32,1
7.0,1,36,0.0,2023.0,41.0,32.0,31.0,3,1,1,30,210.56,1
5.062962962962963,0,36,0.11851851851851852,929.9296296296296,17.433333333333334,10.148148148148149,8.514814814814814,3,1,1,30,73.71651851851851,1
0.0,0,36,0.0,1423.0,22.0,0.0,6.0,3,1,1,30,57.8,0
1.0,0,33,1.0,6540.0,94.0,12.0,22.0,4,1,1,45,195.85,0
0.0,0,36,0.0,383.0,4.0,7.0,4.0,4,1,1,45,27.175,1
0.0,0,36,1.0,93.0,1.0,2.0,2.0,5,1,1,55,4.41,0
23.0,0,31,3.0,15830.0,235.0,0.0,80.0,2,1,1,25,722.925,0
4.0,0,34,3.0,6720.0,113.0,269.0,33.0,2,2,1,25,1517.985,0
0.0,0,36,0.0,3473.0,79.0,0.0,28.0,2,1,1,25,159.84,0
1.0,0,35,0.0,1420.0,41.0,36.0,20.0,3,1,1,30,202.44,0
4.0,0,36,0.0,2535.0,50.0,173.0,23.0,2,1,1,25,894.825,0
2.0,1,27,1.0,1070.0,33.0,191.0,11.0,2,2,1,25,909.135,0
2.0,0,26,0.0,1323.0,36.0,28.0,68.0,4,1,1,45,103.975,0
9.0,0,27,0.0,455.0,22.0,8.0,7.0,2,1,1,25,57.465,0
0.0,0,26,0.0,580.0,7.0,19.0,3.0,4,1,1,45,62.175,0
8.0,0,25,0.0,980.0,29.0,17.0,13.0,2,1,1,25,121.905,0
0.0,0,25,0.0,2980.0,58.0,6.0,23.0,3,1,1,30,145.52,0
0.0,0,18,0.0,1450.0,23.0,26.0,14.0,2,1,1,25,183.285,0
14.0,1,17,1.0,6148.0,138.0,83.0,42.0,1,2,1,15,802.23,0
10.0,0,15,0.0,8688.0,168.0,71.0,40.0,4,1,1,45,398.9,0
6.0,0,16,3.0,2608.0,42.0,29.0,19.0,3,1,1,30,222.0,0
0.0,0,9,1.0,4145.0,37.0,213.0,10.0,3,1,1,30,1019.28,0
1.0,1,9,1.0,1243.0,16.0,0.0,7.0,3,1,1,30,50.36,1
0.0,0,34,0.0,4005.0,62.0,0.0,13.0,2,1,1,25,183.015,0
4.404938271604938,0,35,0.0,949.5432098765432,21.720987654320986,15.387654320987654,9.45679012345679,2,1,2,25,93.81918518518518,0
2.0,0,33,0.0,2088.0,51.0,347.0,20.0,2,1,1,25,1657.755,0
2.0,0,34,0.0,3833.0,57.0,0.0,31.0,2,1,1,25,175.05,0
0.0,0,34,0.0,2028.0,49.0,0.0,29.0,1,1,1,15,114.235,0
3.0,0,34,0.0,3410.0,73.0,20.0,24.0,2,1,1,25,246.735,0
0.0,0,34,0.0,1995.0,30.0,273.0,14.0,3,1,1,30,1173.0,0
5.0,0,33,0.0,8750.0,112.0,132.0,39.0,3,1,1,30,882.48,0
0.0,0,34,0.0,13408.0,160.0,0.0,40.0,3,1,1,30,542.72,0
0.0,0,34,0.0,4150.0,74.0,0.0,21.0,3,1,1,30,168.96,0
0.0,0,34,0.0,5553.0,86.0,0.0,8.0,2,1,1,25,253.755,0
1.0,0,34,0.0,1873.0,45.0,0.0,13.0,3,1,2,30,76.72,0
17.0,0,34,1.0,14775.0,216.0,42.0,28.0,2,1,1,25,863.595,0
0.0,0,34,0.0,2730.0,18.0,471.0,4.0,3,1,1,30,1993.92,0
1.0,0,33,0.0,15120.0,173.0,138.0,26.0,2,1,1,25,1309.185,0
0.0,0,33,0.0,6135.0,77.0,174.0,22.0,3,1,1,30,944.48,0
0.0,0,33,0.0,510.0,5.0,0.0,7.0,2,1,2,25,23.175,0
0.0,0,34,0.0,345.0,5.0,1.0,4.0,2,1,2,25,20.25,0
5.062962962962963,0,33,0.11851851851851852,929.9296296296296,17.433333333333334,10.148148148148149,8.514814814814814,2,1,2,25,73.71651851851851,1
0.0,0,33,0.0,7143.0,118.0,372.0,39.0,2,1,1,25,2000.745,0
0.0,0,33,0.0,11100.0,145.0,0.0,43.0,3,1,1,30,449.8,0
0.0,0,33,0.0,6353.0,66.0,96.0,33.0,2,1,1,25,720.855,0
15.0,0,29,0.0,590.0,38.0,4.0,13.0,2,1,2,25,46.26,1
13.0,0,32,6.0,10070.0,84.0,0.0,38.0,4,1,1,45,253.85,0
5.0,1,32,0.0,5453.0,89.0,14.0,20.0,2,1,1,25,312.39,1
0.0,0,30,0.0,2475.0,13.0,0.0,10.0,3,1,1,30,99.52,0
1.0,1,31,0.0,2625.0,32.0,0.0,12.0,2,1,2,25,119.565,1
1.0,0,32,0.0,1903.0,35.0,22.0,27.0,3,1,2,30,165.52,1
10.485849056603774,1,32,0.28773584905660377,2003.882075471698,39.04245283018868,18.57075471698113,16.75943396226415,2,1,2,25,150.33740566037736,1
0.0,0,32,0.0,1303.0,16.0,0.0,2.0,3,1,1,30,52.76,0
0.0,0,29,0.0,6420.0,88.0,2.0,18.0,4,1,1,45,167.7,0
0.0,0,32,0.0,263.0,1.0,0.0,1.0,3,1,2,30,10.56,1
4.404938271604938,0,32,0.0,949.5432098765432,21.720987654320986,15.387654320987654,9.45679012345679,4,1,1,45,93.81918518518518,0
17.0,0,27,1.0,15710.0,229.0,0.0,76.0,2,1,1,25,717.255,0
0.0,0,30,1.0,6600.0,107.0,259.0,29.0,2,2,1,25,1467.315,0
0.0,0,32,0.0,3353.0,73.0,0.0,24.0,2,1,1,25,154.17,0
0.0,0,31,0.0,1300.0,35.0,26.0,16.0,3,1,2,30,157.4,0
0.0,0,32,0.0,2415.0,44.0,163.0,19.0,2,1,1,25,844.155,0
0.0,0,23,0.0,950.0,27.0,181.0,7.0,2,2,1,25,858.465,0
0.0,0,22,0.0,1203.0,30.0,18.0,64.0,4,1,1,45,75.825,0
3.0,0,23,0.0,335.0,16.0,0.0,3.0,2,1,2,25,15.795,0
0.0,0,22,0.0,0.0,0.0,9.0,0.0,4,1,2,45,22.5,0
2.0,0,21,0.0,860.0,23.0,7.0,9.0,2,1,1,25,71.235,0
0.0,0,21,0.0,2860.0,52.0,0.0,19.0,3,1,1,30,116.48,0
0.0,0,14,0.0,1330.0,17.0,16.0,10.0,2,1,1,25,132.615,0
8.0,0,13,0.0,6028.0,132.0,73.0,38.0,1,2,1,15,740.3,0
4.0,0,11,0.0,8568.0,162.0,61.0,36.0,4,1,1,45,370.75,0
0.0,0,12,1.0,2488.0,36.0,19.0,15.0,3,1,1,30,176.96,0
0.0,0,5,0.0,4025.0,31.0,203.0,6.0,3,1,1,30,974.24,0
0.0,1,5,0.0,1123.0,10.0,0.0,3.0,2,1,2,25,50.985,1
4.0,0,40,0.0,4145.0,67.0,8.0,19.0,2,1,1,25,225.54,0
0.0,0,41,0.0,93.0,1.0,10.0,6.0,2,1,2,25,49.23,0
6.0,0,39,0.0,2228.0,56.0,362.0,26.0,2,1,1,25,1731.78,0
6.0,0,40,0.0,3973.0,62.0,4.0,37.0,2,1,1,25,199.575,0
0.0,0,40,0.0,2168.0,54.0,5.0,35.0,1,1,1,15,149.71,0
7.0,0,40,1.0,3550.0,78.0,35.0,30.0,3,1,1,30,285.12,0
0.0,0,40,0.0,2135.0,35.0,288.0,20.0,3,1,1,30,1238.8,0
9.0,0,39,2.0,8890.0,117.0,147.0,45.0,3,1,1,30,948.28,0
3.0,0,40,0.0,13548.0,165.0,3.0,46.0,3,1,1,30,560.52,0
3.0,0,40,1.0,4290.0,79.0,5.0,27.0,3,1,1,30,194.76,0
2.0,0,40,0.0,5693.0,91.0,10.0,14.0,2,1,1,25,305.28,0
5.0,0,40,0.0,2013.0,50.0,11.0,19.0,3,1,2,30,126.52,0
21.0,0,40,3.0,14915.0,221.0,57.0,34.0,3,1,1,30,833.44,0
0.0,0,40,1.0,2870.0,23.0,486.0,10.0,3,1,1,30,2059.72,0
5.0,0,39,0.0,15260.0,178.0,153.0,32.0,2,1,1,25,1383.21,0
0.0,0,39,1.0,6275.0,82.0,189.0,28.0,3,1,1,30,1010.28,0
0.0,0,39,0.0,650.0,10.0,3.0,13.0,2,1,2,25,43.2,0
0.0,0,40,0.0,485.0,10.0,16.0,10.0,2,1,2,25,94.275,0
0.0,0,39,0.0,0.0,0.0,3.0,0.0,2,1,2,25,13.5,1
0.0,0,39,0.0,7283.0,123.0,387.0,45.0,2,1,1,25,2074.77,0
3.0,0,39,1.0,11240.0,150.0,14.0,49.0,3,1,1,30,511.6,0
4.0,0,39,1.0,6493.0,71.0,111.0,39.0,2,1,1,25,794.88,0
19.0,0,35,0.0,730.0,43.0,19.0,19.0,2,1,2,25,120.285,1
17.0,0,38,8.0,10210.0,89.0,4.0,44.0,4,2,1,45,267.475,0
9.0,0,38,1.0,5593.0,94.0,29.0,26.0,2,1,1,25,386.415,1
0.0,0,36,0.0,2615.0,18.0,3.0,16.0,3,1,1,30,117.32,0
5.0,1,37,0.0,2765.0,37.0,12.0,18.0,2,1,2,25,180.09,1
5.0,0,38,0.0,2043.0,40.0,37.0,33.0,3,1,2,30,231.32,1
0.0,0,38,0.0,0.0,0.0,3.0,0.0,3,1,2,30,12.0,1
0.0,0,38,0.0,1443.0,21.0,3.0,8.0,3,1,1,30,70.56,0
0.0,0,35,1.0,6560.0,93.0,17.0,24.0,4,1,1,45,208.825,0
0.0,1,38,0.0,403.0,3.0,12.0,6.0,4,1,2,45,40.15,1
0.0,0,38,1.0,0.0,0.0,7.0,0.0,5,1,1,55,10.5,0
21.0,0,33,3.0,15850.0,234.0,3.0,82.0,2,1,1,25,737.28,0
2.0,0,36,3.0,6740.0,112.0,274.0,35.0,2,2,1,25,1541.34,0
0.0,0,38,0.0,3493.0,78.0,5.0,30.0,2,1,1,25,183.195,0
0.0,0,37,0.0,1440.0,40.0,41.0,22.0,3,1,2,30,223.2,0
2.0,0,38,0.0,2555.0,49.0,178.0,25.0,2,1,1,25,918.18,0
0.0,0,29,1.0,1090.0,32.0,196.0,13.0,2,2,1,25,932.49,0
0.0,0,28,0.0,1343.0,35.0,33.0,70.0,4,1,1,45,116.95,0
7.0,0,29,0.0,475.0,21.0,13.0,9.0,2,1,2,25,80.82,0
0.0,0,28,0.0,600.0,6.0,24.0,5.0,4,1,2,45,75.15,0
6.0,0,27,0.0,1000.0,28.0,22.0,15.0,2,1,1,25,145.26,0
0.0,0,27,0.0,3000.0,57.0,11.0,25.0,3,1,1,30,166.28,0
0.0,0,20,0.0,1470.0,22.0,31.0,16.0,2,1,1,25,206.64,0
12.0,0,19,1.0,6168.0,137.0,88.0,44.0,1,2,1,15,830.775,0
8.0,0,17,0.0,8708.0,167.0,76.0,42.0,4,1,1,45,411.875,0
4.0,0,18,3.0,2628.0,41.0,34.0,21.0,3,1,1,30,242.76,0
0.0,0,11,1.0,4165.0,36.0,218.0,12.0,3,1,1,30,1040.04,0
0.0,1,11,1.0,1263.0,15.0,3.0,9.0,3,1,1,30,63.12,1
2.0,0,32,0.0,3985.0,63.0,0.0,11.0,2,1,1,25,182.16,0
4.404938271604938,0,33,0.0,949.5432098765432,21.720987654320986,15.387654320987654,9.45679012345679,2,1,2,25,93.81918518518518,0
4.0,0,31,0.0,2068.0,52.0,342.0,18.0,2,1,1,25,1634.4,0
4.0,0,32,0.0,3813.0,58.0,0.0,29.0,1,1,1,15,212.905,0
0.0,0,32,0.0,2008.0,50.0,0.0,27.0,1,1,1,15,113.19,0
5.0,0,32,0.0,3390.0,74.0,15.0,22.0,2,1,1,25,223.38,0
0.0,0,32,0.0,1975.0,31.0,268.0,12.0,3,1,1,30,1152.24,0
7.0,0,31,0.0,8730.0,113.0,127.0,37.0,3,1,1,30,861.72,0
1.0,0,32,0.0,13388.0,161.0,0.0,38.0,3,1,1,30,541.96,0
1.0,0,32,0.0,4130.0,75.0,0.0,19.0,3,1,1,30,168.2,0
0.0,0,32,0.0,5533.0,87.0,0.0,6.0,2,1,1,25,252.9,0
3.0,0,32,0.0,1853.0,46.0,0.0,11.0,3,1,2,30,75.96,0
19.0,0,32,1.0,14755.0,217.0,37.0,26.0,3,1,1,30,746.88,0
0.0,0,32,0.0,2710.0,19.0,466.0,2.0,3,1,1,30,1973.16,0
3.0,0,31,0.0,15100.0,174.0,133.0,24.0,2,1,1,25,1285.83,0
0.0,0,31,0.0,6115.0,78.0,169.0,20.0,3,1,1,30,923.72,0
0.0,0,31,0.0,490.0,6.0,0.0,5.0,2,1,2,25,22.32,0
0.0,0,32,0.0,325.0,6.0,0.0,2.0,2,1,2,25,14.895,0
5.062962962962963,0,31,0.11851851851851852,929.9296296296296,17.433333333333334,10.148148148148149,8.514814814814814,2,1,2,25,73.71651851851851,1
0.0,0,31,0.0,7123.0,119.0,367.0,37.0,2,1,1,25,1977.39,0
1.0,0,31,0.0,11080.0,146.0,0.0,41.0,3,1,1,30,449.04,0
2.0,0,31,0.0,6333.0,67.0,91.0,31.0,2,1,1,25,697.5,0
17.0,0,27,0.0,570.0,39.0,0.0,11.0,2,1,2,25,27.405,1
15.0,0,30,6.0,10050.0,85.0,0.0,36.0,4,1,1,45,253.375,0
7.0,0,30,0.0,5433.0,90.0,9.0,18.0,2,1,1,25,289.035,1
0.0,0,28,0.0,2455.0,14.0,0.0,8.0,3,1,1,30,98.76,0
3.0,1,29,0.0,2605.0,33.0,0.0,10.0,2,1,2,25,118.71,1
3.0,0,30,0.0,1883.0,36.0,17.0,25.0,3,1,2,30,144.76,1
5.062962962962963,0,30,0.11851851851851852,929.9296296296296,17.433333333333334,10.148148148148149,8.514814814814814,2,1,2,25,73.71651851851851,1
0.0,0,30,0.0,1283.0,17.0,0.0,5.0,3,1,1,30,52.0,0
0.0,0,27,0.0,6400.0,89.0,0.0,16.0,4,1,1,45,162.225,0
10.485849056603774,1,30,0.28773584905660377,2003.882075471698,39.04245283018868,18.57075471698113,16.75943396226415,4,1,2,45,150.33740566037736,1
4.404938271604938,0,30,0.0,949.5432098765432,21.720987654320986,15.387654320987654,9.45679012345679,4,1,1,45,93.81918518518518,0
19.0,0,25,1.0,15690.0,230.0,0.0,74.0,2,1,1,25,716.4,0
0.0,0,28,1.0,6580.0,108.0,254.0,27.0,2,2,1,25,1443.96,0
0.0,0,30,0.0,3333.0,74.0,0.0,22.0,2,1,1,25,153.315,0
0.0,0,29,0.0,1280.0,36.0,21.0,14.0,3,1,2,30,136.64,0
0.0,0,30,0.0,2395.0,45.0,158.0,17.0,2,1,1,25,820.8,0
0.0,0,21,0.0,930.0,28.0,176.0,5.0,2,2,1,25,835.11,0
0.0,0,20,0.0,1183.0,31.0,13.0,62.0,4,1,1,45,62.85,0
5.0,0,21,0.0,315.0,17.0,0.0,1.0,2,1,2,25,14.94,0
0.0,0,20,0.0,0.0,0.0,4.0,0.0,4,1,2,45,10.0,0
4.0,0,19,0.0,840.0,24.0,2.0,7.0,2,1,1,25,47.88,0
0.0,0,19,0.0,2840.0,53.0,0.0,17.0,3,1,1,30,115.72,0
0.0,0,12,0.0,1310.0,18.0,11.0,8.0,2,1,1,25,109.26,0
10.0,0,11,0.0,6008.0,133.0,68.0,36.0,1,2,1,15,711.755,0
6.0,0,9,0.0,8548.0,163.0,56.0,34.0,4,1,1,45,357.775,0
2.0,0,10,1.0,2468.0,37.0,14.0,13.0,3,1,1,30,156.2,0
0.0,0,3,0.0,4005.0,32.0,198.0,4.0,3,1,1,30,953.48,0
0.0,0,3,0.0,1103.0,11.0,0.0,1.0,2,1,1,25,50.13,1
8.0,0,42,0.0,4325.0,75.0,13.0,21.0,3,1,1,30,228.0,0
0.0,0,43,0.0,273.0,9.0,15.0,8.0,2,1,2,25,80.19,0
10.0,0,41,0.0,2408.0,64.0,367.0,28.0,3,1,1,30,1566.88,0
10.0,0,42,0.0,4153.0,70.0,9.0,39.0,1,1,1,15,281.765,0
3.0,0,42,0.0,2348.0,62.0,10.0,37.0,1,1,1,15,187.55,0
11.0,0,42,1.0,3730.0,86.0,40.0,32.0,3,1,1,30,312.64,0
4.0,0,42,0.0,2315.0,43.0,293.0,22.0,3,1,1,30,1266.32,0
13.0,0,41,2.0,9070.0,125.0,152.0,47.0,3,1,1,30,975.8,0
7.0,0,42,0.0,13728.0,173.0,8.0,48.0,3,1,1,30,588.04,0
7.0,0,42,1.0,4470.0,87.0,10.0,29.0,3,1,1,30,222.28,0
6.0,0,42,0.0,5873.0,99.0,15.0,16.0,3,1,1,30,298.88,0
9.0,1,42,0.0,2193.0,58.0,16.0,21.0,3,1,2,30,154.04,0
25.0,0,42,3.0,15095.0,229.0,62.0,36.0,3,1,1,30,860.96,0
4.0,0,42,1.0,3050.0,31.0,491.0,12.0,3,1,1,30,2087.24,0
9.0,0,41,0.0,15440.0,186.0,158.0,34.0,2,1,1,25,1414.17,0
3.0,0,41,1.0,6455.0,90.0,194.0,30.0,3,1,1,30,1037.8,0
0.0,0,41,0.0,830.0,18.0,8.0,15.0,2,1,2,25,74.16,0
2.0,0,42,0.0,665.0,18.0,21.0,12.0,3,1,2,30,111.32,0
0.0,0,41,0.0,0.0,0.0,8.0,0.0,2,1,2,25,36.0,1
3.0,0,41,0.0,7463.0,131.0,392.0,47.0,2,1,1,25,2105.73,0
7.0,0,41,1.0,11420.0,158.0,19.0,51.0,4,1,1,45,336.95,0
8.0,0,41,1.0,6673.0,79.0,116.0,41.0,2,1,1,25,825.84,0
23.0,1,37,0.0,910.0,51.0,24.0,21.0,2,1,2,25,151.245,1
21.0,1,40,8.0,10390.0,97.0,9.0,46.0,5,2,1,55,170.805,0
13.0,0,40,1.0,5773.0,102.0,34.0,28.0,2,1,1,25,417.375,0
1.0,0,38,0.0,2795.0,26.0,8.0,18.0,3,1,1,30,144.84,0
9.0,1,39,0.0,2945.0,45.0,17.0,20.0,3,1,2,30,187.6,1
9.0,0,40,0.0,2223.0,48.0,42.0,35.0,3,1,2,30,258.84,1
0.0,0,40,0.0,88.0,6.0,8.0,6.0,3,1,2,30,35.76,1
1.0,0,40,0.0,1623.0,29.0,8.0,10.0,3,1,1,30,98.08,0
3.0,0,37,1.0,6740.0,101.0,22.0,26.0,5,1,1,55,135.615,0
0.0,1,40,0.0,583.0,11.0,17.0,8.0,4,1,2,45,57.35,1
0.0,0,40,1.0,293.0,8.0,12.0,6.0,5,1,1,55,22.515,0
25.0,0,35,3.0,16030.0,242.0,8.0,84.0,2,1,1,25,768.24,0
6.0,0,38,3.0,6920.0,120.0,279.0,37.0,2,2,1,25,1572.3,0
2.0,0,40,0.0,3673.0,86.0,10.0,32.0,2,1,1,25,214.155,0
3.0,0,39,0.0,1620.0,48.0,46.0,24.0,3,1,2,30,250.72,0
6.0,0,40,0.0,2735.0,57.0,183.0,27.0,2,1,1,25,949.14,0
4.0,0,31,1.0,1270.0,40.0,201.0,15.0,2,2,1,25,963.45,0
4.0,0,30,0.0,1523.0,43.0,38.0,72.0,4,1,1,45,134.15,0
11.0,0,31,0.0,655.0,29.0,18.0,11.0,2,1,2,25,111.78,0
0.0,0,30,0.0,780.0,14.0,29.0,7.0,4,1,2,45,92.35,0
10.0,0,29,0.0,1180.0,36.0,27.0,17.0,2,1,1,25,176.22,0
2.0,0,29,0.0,3180.0,65.0,16.0,27.0,3,1,1,30,193.8,0
2.0,0,22,0.0,1650.0,30.0,36.0,18.0,2,1,1,25,237.6,0
16.0,0,21,1.0,6348.0,145.0,93.0,46.0,2,2,1,25,710.685,0
12.0,0,19,0.0,8888.0,175.0,81.0,44.0,4,1,1,45,429.075,0
8.0,0,20,3.0,2808.0,49.0,39.0,23.0,3,1,1,30,270.28,0
2.0,0,13,1.0,4345.0,44.0,223.0,14.0,3,1,1,30,1067.56,0
3.0,0,13,1.0,1443.0,23.0,8.0,11.0,3,1,1,30,90.64,1
0.0,0,30,0.0,3805.0,55.0,0.0,9.0,2,1,1,25,173.7,0
4.404938271604938,0,31,0.0,949.5432098765432,21.720987654320986,15.387654320987654,9.45679012345679,2,1,2,25,93.81918518518518,0
0.0,0,29,0.0,1888.0,44.0,337.0,16.0,2,1,1,25,1603.44,0
0.0,0,30,0.0,3633.0,50.0,0.0,27.0,1,1,1,15,202.565,0
0.0,0,30,0.0,1828.0,42.0,0.0,25.0,1,1,1,15,102.85,0
1.0,0,30,0.0,3210.0,66.0,10.0,20.0,2,1,1,25,192.42,0
0.0,0,30,0.0,1795.0,23.0,263.0,10.0,3,1,1,30,1124.72,0
3.0,0,29,0.0,8550.0,105.0,122.0,35.0,3,1,1,30,834.2,0
0.0,0,30,0.0,13208.0,153.0,0.0,36.0,3,1,1,30,534.44,0
0.0,0,30,0.0,3950.0,67.0,0.0,17.0,3,1,1,30,160.68,0
0.0,0,30,0.0,5353.0,79.0,0.0,4.0,2,1,1,25,244.44,0
0.0,0,30,0.0,1673.0,38.0,0.0,9.0,3,1,2,30,68.44,0
15.0,0,30,1.0,14575.0,209.0,32.0,24.0,2,1,1,25,809.28,0
0.0,0,30,0.0,2530.0,11.0,461.0,7.0,3,1,1,30,1945.64,0
0.0,0,29,0.0,14920.0,166.0,128.0,22.0,2,1,1,25,1254.87,0
0.0,0,29,0.0,5935.0,70.0,164.0,18.0,3,1,1,30,896.2,0
4.404938271604938,0,29,0.0,949.5432098765432,21.720987654320986,15.387654320987654,9.45679012345679,2,1,2,25,93.81918518518518,0
4.404938271604938,0,30,0.0,949.5432098765432,21.720987654320986,15.387654320987654,9.45679012345679,2,1,2,25,93.81918518518518,0
5.062962962962963,0,29,0.11851851851851852,929.9296296296296,17.433333333333334,10.148148148148149,8.514814814814814,2,1,2,25,73.71651851851851,1
0.0,0,29,0.0,6943.0,111.0,362.0,35.0,2,1,1,25,1946.43,0
0.0,0,29,0.0,10900.0,138.0,0.0,39.0,3,1,1,30,441.52,0
0.0,0,29,0.0,6153.0,59.0,86.0,29.0,2,1,1,25,666.54,0
13.0,1,25,0.0,390.0,31.0,0.0,9.0,2,1,2,25,18.945,1
11.0,0,28,6.0,9870.0,77.0,0.0,34.0,4,2,1,45,248.675,0
3.0,0,28,0.0,5253.0,82.0,4.0,16.0,2,1,1,25,258.075,1
0.0,0,26,0.0,2275.0,6.0,0.0,6.0,3,1,1,30,91.24,0
0.0,1,27,0.0,2425.0,25.0,0.0,8.0,2,1,2,25,110.25,1
0.0,1,28,0.0,1703.0,28.0,12.0,23.0,3,1,2,30,117.24,1
5.062962962962963,0,28,0.11851851851851852,929.9296296296296,17.433333333333334,10.148148148148149,8.514814814814814,2,1,2,25,73.71651851851851,1
6.1467991169977925,0,28,0.7108167770419426,3517.0408388520973,59.59271523178808,24.480132450331126,21.607064017660043,3,1,1,30,262.5635540838852,0
0.0,0,25,0.0,6220.0,81.0,0.0,14.0,4,1,1,45,157.525,0
5.062962962962963,0,28,0.11851851851851852,929.9296296296296,17.433333333333334,10.148148148148149,8.514814814814814,3,1,2,30,73.71651851851851,1
10.485849056603774,1,28,0.28773584905660377,2003.882075471698,39.04245283018868,18.57075471698113,16.75943396226415,4,1,1,45,150.33740566037736,1
15.0,0,23,1.0,15510.0,222.0,0.0,72.0,2,1,1,25,707.94,0
0.0,0,26,1.0,6400.0,100.0,249.0,25.0,2,2,1,25,1413.0,0
0.0,0,28,0.0,3153.0,66.0,0.0,20.0,2,1,1,25,144.855,0
0.0,0,27,0.0,1100.0,28.0,16.0,12.0,3,1,2,30,109.12,0
0.0,0,28,0.0,2215.0,37.0,153.0,15.0,2,1,1,25,789.84,0
0.0,0,19,0.0,750.0,20.0,171.0,3.0,2,2,1,25,804.15,0
0.0,0,18,0.0,1003.0,23.0,8.0,60.0,4,1,1,45,45.65,0
4.404938271604938,0,19,0.0,949.5432098765432,21.720987654320986,15.387654320987654,9.45679012345679,2,1,2,25,93.81918518518518,0
4.404938271604938,0,18,0.0,949.5432098765432,21.720987654320986,15.387654320987654,9.45679012345679,4,1,2,45,93.81918518518518,0
0.0,0,17,0.0,660.0,16.0,0.0,5.0,2,1,1,25,30.42,0
0.0,0,17,0.0,2660.0,45.0,0.0,15.0,3,1,1,30,108.2,0
0.0,0,10,0.0,1130.0,10.0,6.0,6.0,2,1,1,25,78.3,0
6.0,0,9,0.0,5828.0,125.0,63.0,34.0,1,2,1,15,673.915,0
2.0,0,7,0.0,8368.0,155.0,51.0,32.0,4,1,1,45,340.575,0
0.0,0,8,1.0,2288.0,29.0,9.0,11.0,3,1,1,30,128.68,0
0.0,0,3,0.0,3825.0,24.0,193.0,2.0,2,1,1,25,1041.705,0
5.062962962962963,0,3,0.11851851851851852,929.9296296296296,17.433333333333334,10.148148148148149,8.514814814814814,2,1,1,25,73.71651851851851,1
5.0,0,39,0.0,4245.0,73.0,9.0,20.0,2,1,1,25,234.81,0
0.0,0,40,0.0,193.0,7.0,11.0,7.0,2,1,2,25,58.5,0
7.0,0,38,0.0,2328.0,62.0,363.0,27.0,2,1,1,25,1741.05,0
7.0,0,39,0.0,4073.0,68.0,5.0,38.0,1,1,1,15,255.255,0
0.0,0,39,0.0,2268.0,60.0,6.0,36.0,1,1,1,15,161.04,0
8.0,0,39,0.0,3650.0,84.0,36.0,31.0,2,1,1,25,330.03,0
